2.000000000000000000e+00,1.277737530000000028e+06,1.752841214315244695e+06,2.276074071264999807e+08,1.417381374825742841e+08,1.429949758838766217e+08,2.227811972744434115e+03,2.003029251861528337e+01,2.247842265263049740e+03,1.140547023774348199e+08,1.797636368148008614e+03,2.316427857175163808e+03,4.114064225323172650e+03
3.000000000000000000e+00,1.195605025499999989e+06,1.578186147151049227e+06,2.252716222514999807e+08,1.254352710649468601e+08,1.234458198866332918e+08,1.894202951715960353e+03,3.447559193256615799e+02,2.238958871041621933e+03,1.261733705451680422e+08,1.958763161687203819e+03,2.291021780323555504e+03,4.249784942010759551e+03
4.000000000000000000e+00,1.182837202000000048e+06,1.663293489201398566e+06,2.191815482479999959e+08,1.103683112666593194e+08,1.242327445441939235e+08,1.908717637588878233e+03,3.542536658135338712e+02,2.262971303402412104e+03,1.309192578709463477e+08,2.037843047442234365e+03,2.208828444294863857e+03,4.246671491737098222e+03
5.000000000000000000e+00,1.196108417000000132e+06,1.076792892897902289e+06,2.144864964025000036e+08,5.593476538702154160e+07,1.491426517252165675e+08,2.310868380624423480e+03,2.388818922579558262e+02,2.549750272882379704e+03,1.621935047790542543e+08,2.564504463949780074e+03,4.214631896075200075e+02,2.985967653557299855e+03
6.000000000000000000e+00,1.233277389500000048e+06,1.581146402526713442e+06,2.298554064484999776e+08,1.250985420159650594e+08,1.336333143135284334e+08,2.055743313817712988e+03,2.397510969604664410e+02,2.295494410778179372e+03,1.291168314678843915e+08,2.009772971569722586e+03,2.249275345151390866e+03,4.259048316721113224e+03
7.000000000000000000e+00,1.197749746499999892e+06,1.392430122328112135e+06,2.260254307895000279e+08,7.638531961787664890e+07,1.502286134411003888e+08,2.300445884162520997e+03,2.450003559936795341e+02,2.545446240156200474e+03,1.604983174180715084e+08,2.483353073964286523e+03,1.207656114020110408e+03,3.691009187984397158e+03
8.000000000000000000e+00,1.169893150000000140e+06,1.150429245367552387e+06,2.065415928175000250e+08,6.545679683476784825e+07,1.413180297297316492e+08,2.197074313726991932e+03,1.420773216247395396e+02,2.339151635351731784e+03,1.472465918010770082e+08,2.317798783248067593e+03,9.064766108564429032e+02,3.224275394104511179e+03
9.000000000000000000e+00,1.163325819499999983e+06,1.256258375047552632e+06,1.956277042170000076e+08,6.792824004152560234e+07,1.325423132477570325e+08,2.103154280507370913e+03,9.343347334934678372e+01,2.196587753856717427e+03,1.350043097834320068e+08,2.171862704456999381e+03,1.035876507557055675e+03,3.207739212014054829e+03
1.000000000000000000e+01,1.190038200500000035e+06,1.716578085963356541e+06,2.109038756260000169e+08,1.387586404469681382e+08,1.031076910425588340e+08,1.617366912574625985e+03,3.782936966379893988e+02,1.995660609212615554e+03,1.027010383541424572e+08,1.631564119700366973e+03,2.535102584107944949e+03,4.166666703808312377e+03
1.100000000000000000e+01,1.252435263000000035e+06,1.592987424029370770e+06,2.274634874864999950e+08,1.212990542412998676e+08,1.221059637891487479e+08,1.888081118171325215e+03,3.462931955890387599e+02,2.234374313760363748e+03,1.280523164168057442e+08,2.006737218427734661e+03,2.071527298124934532e+03,4.078264516552669193e+03
1.200000000000000000e+01,1.217403935000000056e+06,1.622589977786013857e+06,2.253034338390000165e+08,1.309946306604444981e+08,1.136871427475272119e+08,1.756532825710735551e+03,4.160483337472188055e+02,2.172581159457954072e+03,1.210440785905003995e+08,1.893773244489293120e+03,2.233618694804426013e+03,4.127391939293719588e+03
1.300000000000000000e+01,1.206019620000000112e+06,1.611489020127272932e+06,2.258418428080000281e+08,1.034328029533997327e+08,1.338021024359934330e+08,2.052060714545546944e+03,2.905349250932097220e+02,2.342595639638756438e+03,1.401327651998017430e+08,2.164951047456891047e+03,1.943602977587085206e+03,4.108554025043976253e+03
1.400000000000000000e+01,1.230240266000000061e+06,2.116582593600000255e+06,2.274820616834999919e+08,1.034572250602489412e+08,1.353008629991164804e+08,2.071319140032245286e+03,2.923850944357734534e+02,2.363704234468018512e+03,1.415560399300058186e+08,2.187944020117764921e+03,1.810333730451694009e+03,3.998277750569459386e+03
1.500000000000000000e+01,1.231755827999999980e+06,1.711027607133986196e+06,2.313560411880000234e+08,1.402402482624881268e+08,1.135474452886316031e+08,1.747377800734445827e+03,4.358072994701608422e+02,2.183185100204606897e+03,1.192240225594006926e+08,1.857144791902811221e+03,2.458295249734669596e+03,4.315440041637481045e+03
1.600000000000000000e+01,1.260961168499999912e+06,1.385769547732867301e+06,2.299995123989999890e+08,1.002638495737510622e+08,1.396442011707453430e+08,2.145253052681029203e+03,2.978642469621266855e+02,2.443117299643155548e+03,1.456640874799769819e+08,2.284519562120746286e+03,1.805900416098907044e+03,4.090419978219652876e+03
1.700000000000000000e+01,1.276488014999999898e+06,1.737299873593007214e+06,2.576768974150000215e+08,1.428534136953558326e+08,1.361900902041405439e+08,2.053607523820912320e+03,4.288689943477947963e+02,2.482476518168707116e+03,1.430385721301310658e+08,2.180167403208347878e+03,2.333499367834366694e+03,4.513666771042713663e+03
1.800000000000000000e+01,1.208247882999999914e+06,1.747290735485874116e+06,2.461933731904999912e+08,1.399690148636928797e+08,1.276485133724854589e+08,1.926486867999556353e+03,4.483335192762878023e+02,2.374820387275844496e+03,1.344558923496555090e+08,2.054831052793960225e+03,2.437678989128412468e+03,4.492510041922372693e+03
1.900000000000000000e+01,1.171808204499999993e+06,1.642941733493706444e+06,2.189198416614999771e+08,1.350268685140212476e+08,1.062442560210272223e+08,1.642461869279156190e+03,4.489960998677922817e+02,2.091457969146948926e+03,1.134184758150599003e+08,1.771998471323392096e+03,2.356110415716687839e+03,4.128108887040079935e+03
2.000000000000000000e+01,1.215346222500000149e+06,1.628880520459300838e+06,2.113424983154999912e+08,1.329387783784120530e+08,9.959350931463553011e+07,1.563701117876634726e+03,4.398290392097261474e+02,2.003530157086360759e+03,1.058594334196566939e+08,1.692338132509833031e+03,2.418889372990448464e+03,4.111227505500281040e+03
2.100000000000000000e+01,1.241699590999999782e+06,1.012407338477202924e+06,2.155371644164999723e+08,6.007246233835636824e+07,1.404056179711191058e+08,2.212992905694447472e+03,3.155296445737740214e+02,2.528522550268221039e+03,1.576822067063569129e+08,2.547225894287671963e+03,2.194924944241267895e+02,2.766718388711798980e+03
2.200000000000000000e+01,1.322864121000000043e+06,1.800575332247832557e+06,2.385767211374999881e+08,1.486825265619608462e+08,1.293073998787574470e+08,1.998192934531539322e+03,2.625849592815423534e+02,2.260777893813081846e+03,1.187061145138195604e+08,1.855811168103120053e+03,2.455694392999002048e+03,4.311505561102121646e+03
2.300000000000000000e+01,1.300220637499999953e+06,1.805015715311328880e+06,2.749020917369999886e+08,1.500090910021804273e+08,1.449694418511099219e+08,2.174680592183486624e+03,4.350247773635614976e+02,2.609705369547048576e+03,1.524965092711920738e+08,2.309216885987812475e+03,2.371419145691991162e+03,4.680636031679803637e+03
2.400000000000000000e+01,1.250729209500000114e+06,1.785404023447552696e+06,2.571093775139999688e+08,1.479343220157616735e+08,1.311078434350156188e+08,1.973156843566898715e+03,4.564437271238948028e+02,2.429600570690793120e+03,1.381630184937074780e+08,2.103311579808346778e+03,2.400691181339274408e+03,4.504002761147621641e+03
